title,title_comment,comment
Om Shanti Om,"A delight for those familiar with Bollywood...otherwise, probably not your best film to watch.","""Om Shanti Om"" is an excellent film. However, it's also one that your enjoyment of it may depend on how familiar you are with Bollywood movies. If you haven't seen any or perhaps only one or two, it might be far less interesting for the intermediate and advanced fans of Indian cinema. As for me, I am definitely an intermediate and would actually loved to have had a big-time Indian movie fan watch it with me, as I only recognized some of the huge Indian movie stars that appeared in the film in the star-studded middle.

The film begins in the 1970s. Om (Shah Rukh Khan) is a struggling actor--a bit player. He's smitten with a leading lady but she seems way out of his reach. Later, however, there is a fire on set and he saves her life--and definitely gets her attention. But, fires seem to come in twos in this film and a bit later, her evil secret husband murders her--and Om is killed as well!

At this point, something VERY Indian occurs. Just as Om dies in the hospital, in an adjoining room, a baby is born--and the baby turns out to be the reincarnation of Om. The baby's name...Om!! This Om grows up to become a HUGE Indian mega-star and his life is good.

Following a portion of the film at an Indian movie award ceremony (by far the best part of the film--and hilarious as well), Om starts to have memories of his previous incarnation. He slowly comes to realize what happened to Om #1 and decides to concoct a complicated plan to trap the murderer by re-staging the murder that happened 30 years ago! However, the plan ends up going askew...just how, you'll have to see for yourself.

The film is a delight but a strange one. It's like there are three different movies all spliced together. The first and third portions are very serious and the musical numbers are wonderful. As for the second, it is completely different in tone. Om #2 is a mega-star-- and a hilariously self-absorbed one. And, to make it much funnier, lots of very famous Indian mega-stars appear as themselves...sort of. You just have to see this to know what I am talking about but it is something Indian film fans will love--as if they have a back stage pass to REALLY meet the stars as they supposedly really are! Wonderful--and by far the best part of the film.

Overall, despite having a few clichés (ones you EXPECT in Bollywood films---such as an ever-present fan to make the stars' hair blow in the wind), the film is one of the most enjoyable and fun Indian pictures you can find. Well worth seeing for fans of the genre.

By the way, after the picture ends, do NOT turn off the movie. In a really neat twist, not only the stars walk past the camera but just about EVERYONE involved with the film gets their moment on the runway--even the grips and choreographers!"
Om Shanti Om,Get Some Popcorn & Prepare for Some Spicy Entertainment,"'Might wanna include some fresh drinks with that. That's what 'Om Shanti Om' provides in a huge dose. No not the fresh drinks, but the entertainment. I had seen Farah Khan's last flick 'Main Hoon Na' and didn't like it but 'Om Shanti Om' for me was very enjoyable. I liked it's colourfulness and its not taking itself seriously. In short, it's a spoof of Bollywood.

The main plot itself is cleverly inspired by 'Madhumati' and 'Karz' and further you'll see situations that mock Hindi films of the 70s and Hindi films of today. There are numerous famous actors who make fun of themselves. The Filmfare sequence with Shahrukh Khan, Akshay Kumar, The Bachchans, Shabana Azmi were all lol hilarious. There are several such moments which make you feel as if you're under the influence of Novocain (I mean that in a good way).

The songs are of the hummable and foot-tapping kind, most of them spectacularly picturized. I liked how the 'Deewangee' song was filmed as it included most of my favorite actresses like Shabana Azmi, Juhi Chawla, Urmila Matondkar, Tabu, Kajol, Shilpa Shetty, Rani Mukherji etc. Tabu certainly looked the best of the lot. She was drop-dead hot. Of course there was also the funny sequence where Shahrukh danced with Mithun Chokroborty. However, the song may have been a little too long and perhaps Farah could have cropped it out a little by not including some bad actors. Oh well, she probably didn't want to be rude.

Shahrukh Khan is very good as the Oms. One might argue that he overacted in the second half but, in my opinion, he was merely spoofing himself and other Bollywood actors. Kirron Kher too is a treat to watch and she provides some of the LOL moments e.g. when she's spoofing the 70s Bollywood mom or as the 'crazy witch' who saw a ghost. Shreyas Talpade, though cast in a supporting role, holds his own and does nothing short of a great job. Arjun Rampal impresses as the evil villain. I was wondering what happened to this actor after delivering an amazing performance in 'Moksha' and now it's good to see that he's back in form. 'Hope he doesn't get typecast as he plays the bad guy very well. Deepika Padukone is a decent débutante. I liked her as Shantipriya (she looks great in the traditional Indian outfits than the Western stuff) but as Sandy she didn't impress me much (she didn't have much to do anyway).

Farah Khan and Shahrukh Khan probably had a lot of fun in the making and they've certainly made something for all of us to enjoy. This is one of the better 'masala' films to emerge from Hindi Cinema in recent times. As long as you're not expecting any serious film that will alter your life and go see it with the intention to have fun, you won't be disappointed."
Om Shanti Om,All because of SRK,Comentario no disponible
Om Shanti Om,Love in dreams,"'Om Shanti Om' is, simply, one of the best films ever made.

'Singing in the Rain' is the closest reference cinematically and thematically, both films are about the inside of the movie business Hollywood and Bollywood respectively. Baz Lurhman was going for the same kind of thing with 'Moulin Rouge' and - despite hyper-active trickery and bombast - managed to express romance, art and music pretty well, though not as well as is done here.

'Om Shanti Om' manages to combine drama, high emotion, nostalgia, fantasy, romance and self-referential humor to perfection.

Simply told, this is a film about fans. What it is to love an idol on the big screen and the unbreakable fantasy of stepping up onto the big screen. This is also a metaphor for love and the film is also, suitably, wildly romantic.

Anyone who truly loves cinema intelligently will adore this film. Shah Rukh Khan is on his own today, with perhaps Denzel Washington, as a leading man with infinite appeal and effortless charm, intelligence, humor and presence; a movie star at home with the all-time greats.

Deepika Padukone is both a stunning beauty and a complete actress, incredibly, managing to match her brilliant co-star in comedic and dramatic range.

Farah Khan is a director of extraordinary technical and artistic skill and the vision she exerts in Om Shanti Om is breath-taking.

Leave your preconceptions about Bollywood aside and embrace a true classic."
Om Shanti Om,Could of been much better,"I think the film is OK, as said had the potential to be 10 stars.

There is good acting from most of the cast, but the story did drag on a little...the first half of the film was excellent, good performances, every second of the first half was good, no scene was wasted it was full of emotion, lots of laughter, and overall seeming to be a very enjoyable movie! I recommend people to watch this film, mainly because its a shahrukh film, the only downside is the second half, the story is not good, i feel u'll understand watching the film. The story could of had a better ending, however i feel the entertainment value is very high, drawn to the fact that there is almost every star in bollywood in the film. good film 7/10"
Om Shanti Om,save your money and watch on pirated DVD,"This film encapsulates all that is wrong with the modern India: A tendency to get satisfied with fluff and superficiality. Farah Khan started with a grand vision of recreating a spoof on Bollywood itself. While the idea is laudable, the intellectual machinery behind the film was not enough to pull it off. Even if you try to shut your brain off and enjoy the movie, the rudimentary consciousness of the brain stem screams at the banalities. Shahrukh was at his overacting best, Deepika had no clue and Arjun Rampal was deader than a dead pan. Shreyas and Kiron Kher are impressive. The only saving grace of the movie is Vishal-Shekhar's melodious score. Save your money watch the 2 bucks DVD from neighborhood Indian grocer."
Om Shanti Om,SRK is still king!,"Shah Rukh has a great track recording of releasing movies around Diwali and in the past they have all been hits, and judging by his latest home production, this one is going to do big business as well.

A couple of points to come out of this movie. First is the transformation in Shah Rukh's body. The guy seems to have worked real hard and the results are awesome. Second is the new heroine Deepika Padukone. She holds her ground well and delivers a top performance.

Arjun Rampal also puts in a good showing as a bad guy.

And the songs are awesome too. Watch for the number where everyone (except the Bachchan's) make an appearance.

You will love this one."
Om Shanti Om,A fun movie. Deepika Padukone is enthralling.,"This review is coming more than a month from the release of this movie. But, how does it matter when Deepika Padukone is still fresh in memory with her Ajab si adaayen. Honestly, I went to the movie to watch her. Long ago, I had predicted that this babe would make a big entry into films. Well, a debut with SRK! How bigger can it get?

This Deepawali had two major releases, King Khan and Farah Khan’s OSO and Sanjay Leela Bhansali’s Saawariya. Most newspapers drew comparisons between these movies, some on story, on the débutante lead actresses, track record of directors, songs, so on and so forth coupled with aggressive marketing campaigns.

OSO starts with the story of a junior artiste Om Makhija in the 70s deeply in love with screen sensation Shantipriya. Both become friends after Om saves Shanti from a fire accident on the sets. Both die in exceptional circumstances and Om is reborn again, this time as superstar Om Kapoor 30 years later. Om realizes his past and sets out for villain Mukesh Mehra in his quest to uncover the secret of his past lover’s demise.

Till the interval, Farah Khan did a great job on recreating 70s cinema. Two comic sequences, one on Manoj Kumar and the other on a mock Tamil film shoot are hilarious. While being a parody on the movie industry of those days, in many ways, OSO pays tribute to many cinematic moments, such as those of rebirth with the Om sign, group dance sequences, bell bottom pants, etc. The best stuff stops here.

The second segment dwells too much on SRK’s stardom and the story somehow loses focus. Deepika’s role is too limited. But here, villain Arjun Rampal as steals the show. The best of the comic sequences is the Award ceremony with many star cameos. The clips of nominees that is shown there is worth the watch. The end too is very filmy. End credits follow Farash’s style in her first films to show her entire crew. That was sweet.

Non-SRK fans may not really like any praise that I say here. But, one must admit that this great guy has amazing star power, all acquired on his own! There is no dull moment in OSO. Ah, and what do I say of Deepika, she’s just awesome! Arjun Rampal, Shreyas Talpade and Kirron Kher have done great. The music too is captivating. If you haven’t seen this movie, I would say it is worth it for its entertainment value."
Om Shanti Om,Hats off to the audience for making it such a huge hit,Comentario no disponible
Om Shanti Om,"Pure masti, at it's maximum level! *Minor Spoilers*","When I first heard of Farah Khan and Shah Rukh teaming up to make their project called Om Shanti Om, based on reincarnation, I was surprised and raised my eyebrows at their choice of storyline. I decided not to even think about seeing the movie until I had read many reviews and heard about the fate of the film. Now, after seeing it, I cannot believe I doubted Shah Rukh Khan's talent and Farah's masala for even a second!

Om Shanti Om is pure brilliance. Just after about 10 minutes into the film and I was hooked. Everything is perfected, there isn't much to criticize at all.

The performances - Shah Rukh Khan once again delivers entertainment at it's absolute max. Looking hotter than ever, now with incredibly sexy six-pack abs, SRK shows off his skill in style. The intensity and emotion of Om is portrayed very well. Arjun Rampal is fantastic, I have never seen him do a role like this before. I had never imagined he could PULL OFF something like this. Yet, there are times when he even overshadows Shah Rukh, he was great as the villain Mukesh. Deepika Padukone shines and actually does a decent performance, and has some acting ability underneath her beautiful supermodel looks. Despite the slight criticism saying she cannot pull off the 70s outfits, I thought she looked wonderful and did her role with dignity. Shreyas Talpade does another cute but powerful performance after Iqbal, and Kirron Kher tugs at your heart with her famous motherly role. She adds a small zing to Om Shanti Om that only she could have done. Bindu and Javed Sheikh makes small appearances.

Om Shanti Om provides outrageous and hilarious comedy, complete and over-the-top melodrama, romance, action, and everything in between. It is a true masala film. Farah Khan lived up to the standard she left with Main Hoon Na.

The music is also something I judged before seeing the film. I reckoned the music was mediocre, but now I understand that the music has kept the film going! Dard-e-Disco is the chart topping item and dance number, with Deewangi Deewangi as the crowd teaser, Ajab Si and Agar Main Kahoon are the romantic songs, and Jag Soona Soona as a ghazal-ish track. I liked Dhoom Taana a lot also, but my favourite will always be Dard-e-Disco...SRK and his gorgeous abs... :)

Farah Khan has once again provided pure entertainment. One thing I really love about her movies is that they mock EVERYTHING. And she mocks it all with such style, that you cannot help loving it. She made fun of it all. And I mean it ALL. The Filmfare awards were one of the funniest things I have ever seen, and ditto for Shah Rukh's attempt to show off to Deepika in the first half (""Naughty pussy, naughty pussy""!!). I also loved the way Farah Khan thanks all the people working in her film, cast and crew. She made the credits enjoyable and thanked everyone, giving them a small contribution in the film. She did the same in Main Hoon Na.

Deewangi Deewangi with all 31 stars was amazing. It is rather amusing to see all the celebrities dance on screen, with SRK. It was well choreographed and planned, and very enjoyable. OSO really changes it's colours after the interval. It goes from a cheerful happy-go-lucky fun movie into a slightly serious act. Nevertheless, it stills maintains a lot of humour and keeps you glued to your seat.

Entertainment, entertainment, entertainment. Simply unmissable."
Om Shanti Om,Enjoyable popcorn flick!,"Growing up in the 70's and having thoroughly enjoyed Hindi (not yet Bollywood) movies from that decade, I was intrigued when I read reviews about the 70's references in this movie. I wasn't disappointed. The first half of the movie uses some interesting special effects, characterization of stars from that era, and also some very subtle references to stars and film-makers to depict that decade. The cameos of prominent stars throughout the movie adds to the fun factor of the movie.

The movie offers light-hearted entertainment, several enjoyable songs, and some good performances; especially from Shahrukh Khan and the débutante Deepika. Although the movie plot and several key segments are something you have seen before in other movies, OSO's format is irreverent, goofy and enjoyable. Watch this movie for nostalgia, and an overall good time!"
Om Shanti Om,A lot entertainer and senseless movie,"No doubt, that this movie is going to break the box office record. I has made for doing that only. Farah Khan in her second movie kept her promise of giving lot of entertainment, at the same time giving the most senseless and stupid movie. Good or bad I don't know. I will give it to individual to decide.

That is the reason why the movie is having extreme comments. On one side, its is the best for SRK fans (SRK is there in almost every frame of the movie, so much that finally someone may want to throw out). It is also the best for the mass who like to watch comedy, drama, romance, music in one shot. This movie has it all. ""Maa Ka Pyar"", ""Main Maa Bananewali Hoon"", ""Mera Beta Wapas Aayega"", ""Muze Zinda Gaad Diya"" all and many more emotions are packed in this 3 hr movie. But even after that you feel movie is still lengthy specially in second half.

As a really good entertainer the movie gives very good music, dance, dialogs. Acting wise all are good except Deepika, specially in second half. No doubt, why she has so less dialogs.

At the other side the movie is totally unrealistic. Unrealistic characters, unrealistic events, too stupid dialogs. All these points suddenly become clear when you watch 'chak de India' and this movie having less interval in between. I always believe that a movie should be entertaining first, should be able to bind the people to the chair. This movie does that. But then at the times, you also think why the hell have I wasted so much precious time of my life watching this movie.

You can easily see from what I have written that how much confused I am. I am still not able to decide whether the movie is good or bad. Hence I gave an intermediate rating. Let each individual decide it. Meanwhile I will try to forget that I wasted three hours of life, while watching Dard-e-disco on youtube again and again."
Om Shanti Om,Time pass- in the best sense of the phrase,"Saw this movie at an advance screening, and boy, was it amazing.......... it's a total time-pass movie and I mean that in the best sense of the word. Having just seen the heart rending Khuda Ke Liye, OSO was a reminder that life can be fun, filled with colour, love and laughter- and that even if you don't believe in punar janam, Bollywood movies thrive on the topic.

SRK shows why he is the Shahenshah of bollywood, and ALL his friends show up-- there were more cameos in this movie than I could have expected.

One must give credit to the stars who laughed at themselves with such good humour......even those who are supposedly currently at outs with SRK.

Live, Love, Laugh!! at this movie, and remember when not every movie had to have a message."
Om Shanti Om,Masala entertainment with a couple of inspired comic sequences.,Comentario no disponible
Om Shanti Om,An outright entertainer,"OM SHANTI OM tells the story of Om (Shah Rukh Khan) and Shanti (Deepika Padukone). Om is a junior artist in the 70s. Shanti is the reigning superstar. He is her biggest fan. He is in love with her. Om dreams of being a superstar, but an incident changes his life forever. Om dies in a mishap, but is reborn into the present day. He attempts to discover the mystery of his demise

What I liked about the film? Well, almost everything (Yes, I admit, I've sold my soul to SRK)! Which is 98.35 per cent of the film! The film is more a take off on the re-birth formula, than a tribute; but it does brilliantly. Farah Khan has made everyone act superbly (yes, including Arjun Rampal!). There are so many things to watch out for so I will just list a few highlights:

The cameos by almost the entire industry. The fantastic one-liners from '70s Bollywood; The comedy scenes throughout the movie! the digital effects ala Forrest Gump. Deepika Padukone. SRK playing a brash star brat. SRK's abs (of course!). The witty vision of the filmmaker.

And finally Farah Khan and SRK's and the entire film industry's bold move to do a take off on the take off, because, when you look at it, the film is not just a take off on '70s Bollywood but also on today's filmy frenzy! With each and every film one thing is sure Shah Rukh Khan will be outstanding and in this film to he is outstanding as well. In this film Shah Rukh Khan shows His comic abilities and he is bang on target. It just goes to show his range and versatility as an actor that on one hand he is doing Chak De! India (Offbeat) and on other hand Om Shanti Om where he is playing to the gallery which came easily only to Shah Rukh Khan.

Deepika has all it takes to be a top star  the personality, the looks and yes, she's supremely talented too. Standing in the same frame as Shah Rukh Khan and getting it right is no small achievement. She comes as a whiff of fresh air! Arjun Rampal impresses in a negative role which suites his image. Shreyas Talpade compliments Shah Rukh Khan wonderfully. Kirron Kher in one word wonderful.

The masses will love it; the classes will love it too! The youth will like it too, even though they may not get certain references to the Bollywood of yesteryear's. A must watch."
Om Shanti Om,Plenty of fun from one of Bollywood's hippest directors.....,"Rushed out to see this when I heard it would be showing in Pittsburgh on opening day (a rarity in our city for Hindi films these days, unfortunately)....and I can't say I was disappointed.

The film draws its storyline from both ""Kaho Naa....Pyaar Hai"" and ""Madumati"" and features exquisite art direction and cinematography, with Shah Rukh Khan playing both himself and a Hrithik Roshan-style character and Deepika Padukone reviving (pardon the pun) Vyjayanthimala's role in the Roy/Ghatak classic. All of the actors do a fine job, and SRK has some very funny moments in the film (particularly in the first half). The mise-en-scene of the studio-within-the-movie scenes was reminiscent of Guru Dutt's ""Kagaaz Ke Phool,"" and the visual design by director Farah Khan and cinematographer V. Manikandan is exquisite and richly detailed. The pacing isn't quite as tight as in FK's directorial debut ""Main Hoon Na,"" but seems to fit the narrative.

OSO is also loaded with all sorts of ""inside"" references to Hindi (and American) films, past and present, which made this a most enjoyable viewing experience. The ""Filmfare award"" scene and song ""Deewangi Deewangi,"" coming right after the interval, were a blast -- I'll need to see the movie again to catch all of the Hindi stars crammed into those fifteen minutes (the scene also gains a few additional laughs by lampooning the recent stage musical ""Bombay Dreams""). As was done for the cover design of the Beatles'""Sgt. Pepper"" album, someone ought to run a contest to see who can identify everyone in these two scenes! Vishal and Shekhar's soundtrack is very fresh; they do an excellent job hinting at various Indo-pop musical styles from the 60s and 70s. I only wish that the opening title version of ""Om Shanti Om"" would have been included on the CD as well....will just have to wait for the DVD release, I guess.

Now time to head out and see SLB's ""Saawariya,"" which also seems to be playing in Pittsburgh on opening night. The world is definitely changing!"
Om Shanti Om,Why was this movie made ???,"I don't seem to understand the logic behind this movie. Ain't we better off watching spoof on MTV and Star TV that we had to spend 300 bucks for the movie and all because of doctored ratings by the eminent critics of India. Sab Chalta hai if we can package it well and get two words of appreciation from the critics. Why so much of talk about Deepika Padukone ? She is no great actress as she has been made to appear .

If anyone has common sense then we should realize that we have already declared her to be the next best thing even before seeing her on screen ? Ain't we guilty of doing that. Long before movie release,we declared her to be the SuperStar ? (i wonder what kind of superstar were we referring to even before seeing her performance...) This movie is not worth an oounce. Stay away if u have sense and go watch if u are sans sense."
Om Shanti Om,All disco and no dard,"I intended to watch Om Shanti Om as much as Saawariya but Om Shanti Om first because I'm a huge Shah Rukh Khan fan just like everyone else. I've not seen Saawariya yet but I am going to.

Om Shanti Om was soooo entertaining, fun, stylish, colourful, emotional and had a very interesting story (which I loved to bits) told in a good format. Also there is not a Bollywood film made about films.

The first half gave a very good insight of the 70s because this was a rocking decade for Bollywood and I was almost going to cry at the ending of the first half. The second half was even better and reminded me of ""Karan Arjun"". Oh yes! There is a twist in the end that will totally shock you. It was like a delicious desert after a tasty dinner.

Music is excellent composed by one of my most favourite music directors Vishal & Shekhar. The best songs are Ajab Si, Dard-e-disco, Deewangi Deewangi and Main Agar Kahoon. Dard-e-disco is the best music video I have ever seen of the decade....no wait! the best of the century.

The film was about 3 hours but all that time was worth it and there wasn't a single boring or useless scene. The best scenes are: Dard-e-disco song of course, Filmfare awards, Deewangi Deewangi song because there where 30 stars and the ending. In Sajid Khan's ""Heyy Babyy"" there where 14 actresses in cameos and he is Farah Khan's brother.

I've not seen Chak De India because I never got the chance but whether you liked Chak De India or not, you will love Om Shanti Om and if you didn't you can beat me up with a hockey stick. Overall I loved the film it was better than I expected and has a lot of fire. (If you know what I mean)"
Om Shanti Om,"excellent in all fields - comedy, thrill, romance...","I was one of the lucky ones to watch the premier show here in Bahrain today (8-Nov-07). Dipika was excellent. So was most of the bollywood that was casted in this movie! Although most came just for a few seconds but it was done in a nice way and fun! All in all it was a fun movie to watch and gave us laughs, thrilling moments and moments of emotion as well.

I really recommend seeing this movie on the silver screen vs. waiting for a DVD or an inferior print. This movie is full of vibrant colors and sounds and the cinematic experience really adds value to everything.

Do go out and see it. Its one of the films that come out once in every 3-5 years in bollywood so don't miss it!"
Om Shanti Om,Disappointing!,Comentario no disponible
Pororo the Little Penguin,,
One in a Billion,,
Pacific Rim: The Black,Expands the lore while making the previous entry actually mean something,"This show was an unexpected surprise and the trailers and promotional material do it a great disservice. I was expecting something average, maybe a 6 out of 10 but I am glad to say this show is much more nuanced than I know most will give it credit for. And certainly more thought and effort into making it good than the atrocity that was Uprising.

But what was even more unique is that there isn't as much Kaiju fighting as I would've expected which is actually not a con against it as the story it chooses to tell is very much a character one. And I am glad the writers weren't lazy and took the extra mile to actually flesh out these characters properly to the point you really care if something bad happens to them.

Another aspect I really appreciate is that it doesn't ignore the existence of the previous entry Uprising. It demonstrates that Uprising had potential great concepts but this time they'll actually use it. While it doesn't mean Uprising is any better it at the very least justifies it's existence in the lore and expands upon it in many creative ways I did not see coming.

In a way it's kind of like what the Clone Wars show was to the prequels."
Pacific Rim: The Black,"If you liked the first movie, watch this","I almost didn't watch this because I have found most Netflix Anime disappointing. However, I am really glad that I did. This is what the second movie should have been! The anime is good, and obviously anime-ish with many of the standard tropes. Also, I grew up on Robotech in the eighties, watching the anime and reading all of the books. This reminds me of what I remember Robotech being (I went back and tried to re-watch it a few years ago and it disappointed). There is a good balance of mech vs monster, character development, and plot advancement. Well done and I am looking forward to season 2."
Pacific Rim: The Black,Could have been a 9 or 10,"This show could have been a 9 or 10 but nope they had to have a stereotypical girl written into this.

Haileys character annoys me so much that often i forward some of her parts, her whining tantrum voice and her character personality is so annoying.

But onto the good things is that this anime gets to do things that the movies couldnt do in battle scenes or storylines. Wonderful Plot along with amazing visuals makes this a must see anime show.

It would be nice if their were more Jaegars in the show but sadly we dont get to see that. Theirs alot of room for improvement definitely like bringing variety of Jaegars for all to enjoy after all its a Pacific Rim show."
Pacific Rim: The Black,Better than expected! Fills in the void left by the disappointing Pacific Rim: Uprising,"As a massive fan of Guillermo Del Toro's first Pacific Rim who was then let down by the disappointing sequel Pacific Rim Uprising, I quite enjoyed The Black. It is a solid step back into the world of Pacific Rim.

The Black is refreshingly told from a civilian's perspective. So far, we have only seen stories from the military's perspective. The writers do keep the stakes high and the characters consistently disadvantaged to keep the story interesting. Civilians simply do not have the same resources as the military and that naturally freshens things up story-wise. The situation feels less Top Gun and much more Mad Max with a touch of A Quiet Place. The dramatic moments the characters spent out of the Jaegar were equally enjoyable as when they were piloting the Jaegar brawling with the Kaiju.

Taylor and Hayley, the main characters, are teenagers and are angsty. Normally that would be annoying. However, the writers rightfully take advantage of this by having them convincingly make mistakes as any teenager would in these overwhelmingly epic situations, which have real consequences. Even though it is about giant robot fighting giant monsters, the overall approach in how the story deals with its character is realistic and grounded.

What's gone from Pacific Rim: The Black is the sensation of scale. What was fascinating and mindblowing about seeing the first Pacific Rim in theaters was Guillermo Del Toro's sheer commitment to selling how hulkingly huge the Jaegars and the Kaiju were in every frame. It was nail-biting how slow the Jaegars moved and you could feel every gear inside the Jaegar straining to make it through the fight. Every punch mattered. Every punch that landed felt like a World Cup championship victory.

This sense of scale was completely missing in the disappointing sequel Pacific Rim Uprising and it comes and goes throughout The Black, where the Jaegars occasionally move with the dexterity of Olympic gymnasts, but in other moments, that sense of scale and weight is there and that sense of awe comes back, even if it's half the time. I wish this was more consistent throughout the show. There's real cinematic magic when that works and it just raises all the hairs on my arms.

My quibbles aside, the fights are still pretty darn fun. They are well choreographed and rightfully build on details from the Pacific Rim films. There are some exhilarating action moments that will make fans cheer. I particularly enjoyed how the writers further explore the Drift and like the first Pacific Rim, uses it effectively as a story device to develop the relationships between the Jaegar pilots and intensifies the battles.

The first season for The Black does end abruptly, as if a producer came in andlopped off half of the show with a machete and deemed a mid-season cliffhanger as the new shortened season finale. When it happened, it had me doing a triple take going, ""Wait, what? That was over?""

Regardless, I do intend to watch the second season to see what happens. The show was better than expected and it did win me over.

Overall, I'd recommend The Black to Pacific Rim fans. Fans who enjoyed the first film and was let down by the second and still have unfinished business in this universe are keen to enjoy this show."
Pacific Rim: The Black,I had an awesome time!,"Binged this series of one of my most favorite franchises. In my opinion, it surpasses both the movies. It is really complex yet fun to watch, and the characters are very memorable. I had a blast! Can't wait for season 2!"
Pacific Rim: The Black,Wish they had expanded the range of the story more,"If you like the genre and Pacific rim movies/ story then you'll most likely enjoy it. Its not a gem but its entertaining enough. I only wish it was a bit more to the story and perhaps a bit longer. The plot gives an impression it will be sort of like Firefly or Star Trek, what I mean is the kids have the big mech as their home/travel medium and as they travel around on their ""mission"" (parents) ,meet people,have experiences,help etc.. All the while the jaeger (big mech) would be their safe comfy home. I would much more prefer it like that, an episodic,every episode a short story while at the same time slowly pushing forward the main storyline. But as is, the plot is very shallow, the range of their experience is extremely limited with only a handful of characters and even less kaji. Too bad, because if they put a bit more effort into it and went the other route, with each ep having an individual either action/moral quandry/emotional/sad storyline while staying on the main road, this animation would've been A LOT better."
Pacific Rim: The Black,This needed more than 6 episodes,"This anime was something. It felt like it wanted too add every monster movie idea into a six episodes. Like they took ideas from multiple franchisee of monster flicks or shows and said ""we'll add this, a little bit of that, put this there"" and then shoved it out the door. I was all for the idea of kids going on an adventure to find their parents but then they add so many other ideas that just felt like this was an amateur writer's first attempt at fanfiction."
Pacific Rim: The Black,MORE!!! ^^,"Great and beautiful Anime. Cool Characters, Jäger and Kaiju's. A great Mix between Metal Gear Solid, Strike Suit Hero and possibly also the mysterious Project G.G. by Platinum Games. (^?^) Hopefully Season 2 comes out SOON, rather than a Year from now. I WANT MORE !!! ^^"
Pacific Rim: The Black,it's ok.,"I actually liked the show, for a 3d animated show, it was really done well, the action scenes felt fluid and real, overall quite good. characters wise not so much, that where I have a problem with this series, no really stood out to me, no character development at all, i might understand considering the show is 23 min long and just 7 episode but I think they could have made a character stand out tho. pacing was fast too, I do question most of the characters decision making. anyway the show is quite good to while away time"
