title,title_comment,comment
The Irregular at Magic High School,Too Technical and Cringeworthy,"I felt this anime could've had a lot more going for it. It has a good basis for a story but it comes off as cold and confusing. The hero isn't relatable to the viewer at all but somehow we are meant to pity him for not being able to cast practical magic like his sister. The interactions between the students are extremely cringe worthy and most of what they have to say embarrasses the hell out of them. Half of the episodes get in depth at all the mechanics of spell casting which might entertain some viewers but left me bored and surfing the web while waiting for a more interesting part of the episode to arrive.

I would only recommend this anime to people who are into the technical aspect of science fiction, otherwise I'd stay clear of this one."
The Irregular at Magic High School,It's amazing!,"This is one of the greatest animes of all time, on par with Monogatari and No Game No Life. It has a really good tory is really touching and amazing! It's so technical and mind blowing, yet it also has time to develop some really great and memorable characters. By mixing magic and sci-fi, this series is so unique and mind blowing, it leaves you wishing you went to a magic high school! The Irregular at Magic High School is really worth your time!

Edit: Season 2 is amazing!"
The Irregular at Magic High School,"If you like S1, you may dislike S2, and vice versa","Personally, I'd give Season One 8 * and Season Two 3 * After reading some reviews, it seems like anime watchers today fall into 2 different camps: people that enjoy novels, and people that enjoy mindless action flicks. I fall into the first category. I loved season 1, for it gave the world and characters depth, while season 2 opted to skip details and give you plenty of scenery.

Season 1: This series is filled with what someone else has described as ""technobabble"". In a magical society, care has been taken to explain the science behind the mystery, so that things don't just ""magically"" happen. For a work where everything is magic, the scientific logic is well conceived. Since a lot of what happens onscreen is related to how magic actually works in this world, these explanations are necessary, and I find it quite enjoyable.

The story follows Tatsuya Shiba, who is the polar opposite of Naruto. Ironically, people who dislike Naruto probably also dislike Tatsuya, but I liked them both. The general audience seem to conceive him as ""perfect"", however, that he certainly is not. The anime hints at this, but you'd have to look up the novel it's based off of to actually find out that he has a major personality problem. Tatsuya ends up resolving a lot of major crisis that occur around the school, a lot of which actually happen because of him. In fact, because of who he is, Tatsuya invites trouble. Through the story, his capability does not change, but as the events become bigger and bigger, in the end you find out just powerful he really is. Again, ironically, this one-man-army concept is also something action flicks enthusiasts have no problem with when it's in an action flick. While Tatsuya is certainly a powerhouse. His problems are personal and political in nature, and cannot be solved with just that. However, at the end of season 1, all we had was a brief journey, and Tatsuya's problems were not really revealed or resolved.

Season 2: This series was designed to cater to the action flick crowd. Almost nothing is explained and scenes consist of Tatsuya shooting his CAD at things just to shoot at them. Most of the show revolves around giving you action scenes, or giving you low level fan service. Almost every episode manages to squeeze in fan service in some shape or form.

In its effort to provide gratification, very little background is given to the story. They're in such a rush that they do not bother to set the mood, and you're thrust from scene to scene with little or no explanation. A lot of the times, they even offhandly give you a 1 or 2 liner about what happened offscreen to get to the current point in time. Details are just non-existent, so that the audience can try to figure it out themselves, or don't, since we're only actually interested in people trying to kill each other. I can only hope that this was done in an attempt to squeeze 20 episodes of content into 13, but based on reception, maybe this was intentional.

Many new characters are thrown into this season, none of which are given any introduction. There's plenty of character development, all of which was done off screen, so you don't actually see any. Now that I think about it, this is just like those flashback episodes you get in the middle of long shows telling you what happened through 50 episodes in the timespan of 2."
The Irregular at Magic High School,One of the Worst and Boring Anime with High School Setting and Boring MC,"First of all, the writer of this anime need help. What's with the weird brother-sister romance! This is the worst thing of this anime. But there are more. The MC is totally boring and uninteresting. He never smiles, never get afraid, he is like a robot. And he can beat up anyone. I mean we love OP MC. But there are settings for that. I know looks don't matter much. But this MC, he looks boring. Then there are Fake Magic ! The writer confused advanced technology with magic and made this hybrid sh**t. He thought it might be cool. Well, it's not cool, it's boring and nonsense. Isekai, Adventure Anime Fans beware, this Sh**t of anime does not have any Adventure in it. It is mostly unnecessary boring talking and some boring fight scene, the weird brother-sister romance shi**t. All within the school. There is no actual story here, that you can follow. Just by looking at the anime name, I thought there is a MC who is different and interesting, who study in a Magic High School in order to fulfill his mission or dream. No such thing exists in this anime.

I guess, the Irregular is the brother-sister romance.

God! I got bored real fast with just watching the first five episode. I managed to survive watching all the episode by fast forwarding. Don't waste your time with this shi*t Trash of a anime."
The Irregular at Magic High School,One of the great anime,"The main character is very powerful, because of that their is no space for other magics. The past of the MC is not yet mentioned till second season. Tatsuya and miyuki are brother and sister. Both loves each other. The story is great. Seems like little bit underrated."
The Irregular at Magic High School,A gut shot sorry not sorry,Comentario no disponible
The Irregular at Magic High School,One of the best and underrated anime,One of the best anime I have ever watched. Amazing characters Deep story thriller mystery romance and lots of action this anime got all of this and with so many twist and turns and with high quality animation. It's is a amazing and a very deep anime with one of the coolest mc. Both session 1 and 2 are fabulous can't wait for season 3.
The Irregular at Magic High School,Very good anime,Comentario no disponible
The Irregular at Magic High School,I love animes which showcases magic and this is one of my favourite show,"I hope that the author will take this show to its full ending and we will support you in any way possible.

So please give your best to make it happen know a days so many animes get their full adaptation in the anime world so i was hoping that one of many favourite anime show should also gets its full adaptation but it what i want so i can only wait for it looking forward to seeing new season soon.

I have watched every season so far and i just finished season 3 episode 12 which is nice and looking good and waiting for episode 13 to see what it holds for us so far so good keep the good work coming."
The Irregular at Magic High School,Not worth your time and definitely not 7.2/10,Comentario no disponible
The Irregular at Magic High School,It's for mature fan,"When i start this anime i don't expect much from it but when i crossed few episode i feel that's something i should watch. With time i fell addicted for this anime. I couldn't stop myself from watch it. You will feel thrilled when you overcome 10 episode. This anime so many different plot. You will feel excited slowly and can't resist yourself from watch it. I have exam after some days but i couldn't stop myself from watch. I completed 4 season and 2 movies within 3 days. Now,Shiva Tatsuya is one of my favourite character. He is very cool and calm. His sister Miyuki is so obsessed with him and i like this way. I root for them. I think you wil enjoy it."
The Irregular at Magic High School,"no... I was whrigt from the start, this is bad as hell","I saw one season and 5 episodes. I am not gonna tire you by mentioning what you can find in the official review. The Good: Lovely animations. Nice idea for story (magic and tech) The OK: It somehow manages to survive the harem tag, since there are some males B protagonists, but just barely since, nearly every girl is in owe by our awkward and (wanna be) socially distanced Main Character. There are some well written characters too. Tries to give personality to them all also. The flow of the story I haven't decided if I consider it bad or ok, it is kind of giving the impression that there is order in the chaos, but I can't put my finger on it, so I leave it here. The Bad: I will start with simple bad things... Brother & Sister(are they?) romance and an awkward as hell one at that. So many characters that you lose track after 7 or 10 episodes. Over powered M.C. just for the heck of it I asume, since I haven't after all those episodes come to understand why. AND my two biggest complaints... I saw over 30 episodes The story is a damn mess since sidestories interact with each other and then get out of the picture only to get back when the writer needs them. The M. C. alone has over 4 different occupations (student, bodyguard, magic mechanic, soldier, relations with high profile clan, ninja, you name it) and is not like the other characters are far back on that subject. We are talking about 15-16 year old people here may I remind you. After over 30 Episodes I know NOTHING! I don't know how he became so strong, how he became so ""weak"", how he has the connections that he has, what are his connections, I have only a very abstract idea of how the magic that the whole show stand upon works, making it feel like the whole magic power is just broken and new spells get drown out the hero's hat every time is needed. The show tries to sell it as Sci Fi but no, is just magic, and a soft type (with little understanding) to say the least. Conclusion: I started and saw 5 episodes back in the day and didn't like (mostly because of the brother-sister relationship) I considered it a joke. Now that it started again I decided to give it a real chance since it would pop up in every recommendation... I feel I wasted nearly 10 hours of my life. I leave it with the only second thought that if it has a manga it might solve many of the story's issues. That's all from me."
The Irregular at Magic High School,Worst anime ever!!!!,Comentario no disponible
The Irregular at Magic High School,Just OK. There's better anime to watch,Comentario no disponible
The Irregular at Magic High School,"When this show isn't the worst mainstream anime ever, It's the most middling mainstream anime ever.",Comentario no disponible
The Irregular at Magic High School,So cringe,"This is so cringe, I felt that this is cringe from ep1 still decided to watch but i couldn't and i stopped at episode 6. Yeah I understand there is love between brother and sister but it takes to some another level. They are just chattering everything from episode one like bro you aren't teaching us magic. It doesn't exist so dont be so real with ur fantasy. I think writer of this thought too much about magic. Anyway its nothing in 6 episodes half of the time goes where they teach us about magic and half of the time goes to brother sister love ( really cringe, there are other ways to show love between siblings)"
Dance & Sing With True,,
Fierce,,
An Unremarkable Christmas,,
Answer for Heaven,,
Tales of Africa,,
Zion,,
The Land of Cards,,
Sonic Boom,,
Motu Patlu: Mission Moon,,
Between,"Watchable, entertaining and unbelievable (but who cares)","Yes, it is unbelievable, parts of it could be better, but nonetheless, it retains interest throughout. Watchable drama that does not pretend to be anything other than entertainment. Also, so fitting for the times. An entertaining way of passing the time in isolation caused by the COV-19 virus."
Between,Not as bad as it's being made out.,"I think the reviews on this are pretty harsh. While it's not going to win any awards, the first episode wasn't as bad as I thought it was going to be based on what I read here. It kind of is what it is, an Under the Dome copy with a different scenario. Some of the acting could be better,some of the script could be better but I'm not going to judge it badly based on the first episode. Sometimes these series take a few episodes to bed in properly. I'll come back and do another review a few episodes in which I guess means I intend to keep watching! I didn't really think much of Jericho after watching the first episode but ended up hooked so I guess I'll wait and see."
Between,"It's watchable, but the storyline is dull","I'm only three episodes into the first season. Aside from nickelodeon's Jeanette McCurdy (who really hasn't gotten much time to shine), the acting is horrendous and the dialogue is weak. This isn't a show to binge quickly but if you're looking for something to keep you distracted every now and again, I would suggest you watch an episode or two. There's not really any depth to these characters and the scenes of guns being drawn get tiresome after awhile. I'm not emotionally drawn to what happens to the characters, but at the very least I'm curious as to the cause of the illness."
Between,Not as bad as some people make it to be ...,"I don't know why people have this movie.

It is a combination of ""Behind The Dome"" and ""Lord of the Flies"". It is not going to win any awards but in a strange way, it is actually entertaining. Maybe it is so because the idea, why a combination of others, is new. In a way, it feels realistic, of how children would actually act in such a situation.

There are many logical plot holes (even from the basic premise, a bio-weapon or such that kills anyone who is over 22, including 22) but some of the actors have some charm about them - in a way that it looks so amateurish that it looks realistic.

It is good having it in the background on Netflix, while doing something else. I've seen many police procedurals rated 7 - 8 here on IMDb.com that bore me to death. This at least, is not amazing but it is relatively interesting."
Between,Yawnful - Please make it stop!,"First, let me start with the positive; There is some production and budget here. I watched the first episode a while ago and my only positive thought was ""how is the writing so bad but there was money for the rest?""

The dialogue is bland and just silly, first brought to my attention when someone kept yelling ""grandfather, grandfather..."" over and over. Nobody does that and from there the rest was pretty obvious.

The characters try to be believable and relate-able but they seem to just pulled from someone's experience of other shows and not real life. Nerdy kid, troubled sister, the admirable jock, the bad kids, the rich kid...

The characters seem to make decisions that are so, so , so bad that you forget how stupid the overall premise of the show is and stop believing the whole experience.

Worse yet is that this show is really just ""the dome"". A ""mysterious virus"" that causes sudden tongue bleeding and bad acting seconds before death causes a town to become isolated and quarantined. The only difference between this show and the dome is that the characters ages are restricted, that and the role of the dome is being played by the military.

What makes this show even worse is that there seems to be a series of stupid shows out now that revolve around small towns and something mysterious happening; Wayward pines, salem, bates motel, sleepy hollow, the dome, haven and more. If you restrict the location and characters in a show you have to elevate the sub-plots to ridiculously unbelievable levels. These shows are becoming predictable and trying to out-stupid each other it seems while adding slight variances."
Between,A solid 7,"I give this show a solid 7. Yes, some of the dialogue/acting seems a bit wooden at first but, as the season progresses, the actors and their characters grow. The apparent ""holes"" in the story are there to create suspense. As the characters grow and learn more about themselves, the virus, and their places in the ""new"" Pretty Lake, so do we the viewers. For such a young cast, I think they did an outstanding job! I only wish Krystal Hope Nausbaum had been given a bigger role. She is totally awesome as Amanda! Oh, and I watched every episode of the first season before coming to any conclusions, rather than after 1 episode like most of my fellow reviewers."
Between,It takes a frightening science fiction premise and then generally fails to execute anything terribly scary or thrilling.,"The first episode of Netflix' new ""Between"" web series (2015) reminds me a hell of a lot of ""Jericho"" (2006). It takes a frightening science fiction premise and then generally fails to execute anything terribly scary or thrilling. ""Jericho"" told the story of a small town surviving a mysterious nuclear holocaust — it looked to be a serialized ""The Day After"" (1983), but ultimately became a chipper, too-safe family drama that almost seemed to channel ""The Waltons"" (1971).

The premiere of ""Between"" introduces us to the small town of Pretty Lake, where a mysterious illness is killing anyone over the age of 22  which is kind of convenient for the young-adult target audience that this show is going for. The show sounded like an update of ""The Andromeda Strain"" film adaptation in 1971. But after we see the town quarantined, it seems to borrow a page or two from the television treatment of Stephen King's ""Under The Dome"" (2013). (I disliked that book, and have heard some pretty mixed things about the TV show.)

""Between"" has a few things going for it, like well-scripted characters and capable young actors. But it has problems with pacing and tension. There's a nice flourish here and there, including the shot you see below. But for a TV show about a potentially world-ending plague, it fails to scare. I'd give this first episode a 6 out of 10.

What's the deal with naming the town ""Pretty Lake,"" anyway? Is it intentionally generic for thematic reasons, or just lazy screen writing? Are neighboring towns ""Big Mountain"" and ""Long River?"""
Between,Great series!,Wish they had made season 3! I thoroughly enjoyed this series from start to finish. Every episode had drama and action. Storyline was interesting and not predictable like I thought it would be. This is an underrated gem!
Between,Between... what?,"This series was very much like ""Under the Dome"" (which aired earlier, and was considerably more stupid. Alien eggs and Butterflies...).

The most confusing thing is the name. What does ""Between"" have to do with anything?

Other than that, the acting was decent, directing okay, script a bit cliche but held all the way through. The characters were interesting and diverse.

The biggest problem was ""nothing new here"". Re-done, re-hashed, and some of it unbelievable.

There were numerous logic flaws in the writing. Why didn't the government regularly airlift supplies into the town? Exactly when do gas masks and hazmats work and not work? (Randomly, it seems.) But most of all, the basic premise of people dying off the VERY DAY they turn 22? Sorry Hollywood, but there is nothing biological that magically changes the very day one turns 22 years old. Age is counted from the day of birth... which could be right on time, premature or late. Further, people have different biological clocks. Some live fewer years, some live to a ripe old age. There was no logical explanation of age 22 being the trigger. There are other biological markers that might have made more sense for triggering the virus. Or simply make it a random death factor like real viruses: some people it kills, some it doesn't... but it has about a 50% morbidity rate. The 22 years old thing was illogical. Someone should have caught that right off. (And for the record, that female prison guard wasn't under 22. Give us a break.)

So the consistency was off, and of course the drama over-played. But it wasn't totally unbelievable, as we well know what people can become when authority is totally removed. That part was the most believable of all. We saw here a regular battle between good, neutral, bad and evil. Pretty fed up though, with yet another ""government conspiracy"" plot. Not that I don't think there aren't government conspiracies... but come up with something new people.

So 6 stars for being an entertaining watch, which is all I hoped for. I was disappointed there wasn't a third season, but maybe the caliber of this series didn't warrant a third season. By the time it ended the government conspiracy bit had been overplayed and overcooked. I don't see where they could have gone much beyond this."
Between,"A virus is killing people over 21, there's just one problem...","All the survivors are played by actors that look 25-28.

A mysterious illness is striking the people of Pretty Lake. I can't tell you what country the idyllic small town of Pretty Lake is in cause the show never tells us.

'Between' is basically a festival of cinematic clichés: there's a pregnant teen, we aren't old who the father is, some bad clues can give us a good guess, there's a rich family that easily earns our hate, there's a poor family that is easy to like, there's a hacker--or at least cinema's idea of a hack--complete with fancy graphics on his computer that no one has ever seen, there's the overused motif of an aggressive military cordon--but they let the dude smuggling drugs and weapons pass through the checkpoint. ""Here, you'll need these,"" an ambiguous military person says as he hands the drug smuggler his guns back and releases him into the quarantine zone.

And yet, the above things are believable. What is not believable is a disease that presents no symptoms and then *BANG* a person spits up some blood and keels over in five seconds.

Netflix will be releasing one episode a week... and I cannot wait to not watch them."
Between,Why wasn't this brought back???,This show was so good when it was on! It was like the Walking Dead done right! They had a good story with building a society but also trying to figure out the mystery behind the disease. Really wish Netflix would bring this series back.
Between,Fools one and all,"Everytime you think, ""this character is the one that I will enjoy"". Try again. All characters are losers, who will always do the wrong thing when the chips are down. I really wanted to enjoy this show. And there is enough to make you wonder what will happen. If you are smart you just won't start watching. You will be sad if you do. Frances the little black girl on the farm is probably the only character I would want as a friend from this town."
Between,Virus should have just got them all,"The jam packed cast of high school cliches was pretty bad, but I'm the type to try and give things a chance, and honestly a couple of early portrayals and characters had me wanting to give the show a chance.

But (extremely mild spoilers) the young ""genius"" trope bound for MIT proceeds to hack extremely secure government servers in a matter of seconds and a dozen keystrokes. He then looks at roughly 15 data points in a collection of literally thousands of numbers in an irregular distribution and gleans the pattern miraculously - handing us, the viewer, the hook to the show. Turns out only old people are dying, yay!

He then proceeds to tell exactly no one, tries to escape, and is seemingly shot dead.

Don't worry though, less than 15 minutes further into this train wreck the government itself will reveal the big secret to the entire (remaining) town, making the entire series of scenes utterly pointless!

I didn't make it past the government video tape, but I have zero doubt our hacker friend survived his bullet too.

The farm boy knows how to save a birthing that's going badly, the drug dealer magically has the SWAT dudes who shoot on sight let his drugs through, and don't worry - early signs tell us that the elitist 1%er is going to be the trouble maker that interferes with our more likeable teenagers from seamlessly setting up a functioning society.

In my head cannon, the virus finishes off the rest of the town and the series ended by the end of episode 2, because I'm not wasting more of my time to find out otherwise. It's better this way."
Between,Overall something you should totally watch if you're into the thrill,"I looked at the reviews and people are pretty harsh. The show isn't the best but it's far from the worst I watched season 1 and 2(yeah for the people that said it wouldn't make it there looks like it did)and they were pretty good of course there was things you would be like ""wtf"" to and asked ""why didn't you do this instead of that"" but it kept me interested. For the people saying why didn't they tell why the virus is happening I mean that is the whole point of the show why would they just up and tell you it doesn't make sense. I never saw the shows that were mentioned to be like it like Jericho and Under the dome but reading the things of saying how similar they were didn't surprise me because nowadays they love making remakes. I wouldn't say that the acting was terrible but it wasn't good. For instance Adam really killed me with how bland he was I was like Where's this dudes emotion and most of these kids are from degrassi which is also funny . But you should really stay tune for what happens at the end of season 2 it's really crazy but at the same time still confusing."
Between,Painful to watch and a total waste of life's time,Comentario no disponible
Between,Gets better in Season 2,Comentario no disponible
Between,Such high hopes,"Honestly, this is a great concept; however, the acting is meh on a good day. The details of story are extremely predictable, but it's still somewhat entertaining to watch. Nothing new under the sun, am I right?

I'm to the point now where I've lowered my expectations, and am just waiting to see how bad it gets. First time I've been disappointed by a Netflix title.

But I'll keep watching. Gotta give it at least a season, right? While other shows like Orange is The New Black and House of Cards show their hand all in one fell swoop, I can appreciate that Netlix is releasing this season one episode at a time.

Because, at least then, I can forget just how abysmal the last episode was.

Good day, and happy viewing."
Between,The show really does ramp up in Season 2.,"This T.V. show started off slow in season 1. Not offering much depth to the viewer. The acting looked as if it was for a college film class, but everything changed in season 2. This show has to be one of the best Netflix Originals of 2016, and that is saying something with shows like House of Cards and Marco Polo being in the same class.

Most viewers, after watching season 1, will not return to watch the second installment. That will be a loss to them. ""Between"" is shaping up to become a must watch on your binge watching list. I believe that a year or two from now people will hear of what a great show this is truly is.

I say we let Season 3 roll around, and see more development in the story line, because if it is anything like season 2... we will all be in for a treat!"
Between,Not bad - worth binge watching,Comentario no disponible
Between,"Bad Acting ,Bad Actors,Bad Script horrible bad story","What is it with all these young actors these days?? They all walk around with one facial expression all the time, is that a requirement to get a foot inside the door in Hollywood?

Can you act?

No What can you do? Look stone faced all the time.

Great! You get the job

In Between is sort of a new version, of :Under the dome.Only this version has everyone over a certain age die of a mystic deceased ,and leave a city full of Tweens.(oh the horror)

Which of course involve the usual stereotypes. The drop out,the dope dealer,the blue color worker down on his luck, the teen pregnancy chick(guess they substituted her for the easy/promiscuous one,which is they one usually use)

The worst part is you don't really care about any of the characters,they are totally uninteresting.You don't even get a reason to care. Don't waste your time,unless your die hard fan of the under the dome"
Between,These reviews are unfair,"People focus too much on trying to find the bad and tear it to pieces. Just enjoy it for what it is, a simple TV show. Some of the negative reviews are completely over the top and totally unjustified. I personally really liked it and it has a lot of potential. Rating it so poorly will just get the show axed without it having a chance. Some of the best TV shows around started off slowly, Breaking Bad for example, and you can't fairly judge a show after only 6 episodes, I'd have given up on so many shows if I didn't give them a chance. I'm looking forward to season 2 if we ever get one due to people being so awfully harsh with their reviews."
Between,Won't Let My PVR Record This Show,"This show is terrible, the production is terrible, the acting poor, the script is very poor, the lines are laughable. All in all it looks like a second rate Canadian production.

If I was one of these actors I would refuse to read this script but work is work I guess. I was looking forward to this show as it was hyped on City TV here in Ontario, Canada but after watching the first 30 minutes it was obvious that this show did not have what it takes to be satisfactory.

Timing of actors entering the scenes was a joke in parts and the guards at the fence had lines that made you cringe.

This show needs to succumb to a virus!"
Between,Why are Most Canadian TV Shows Fuzzy and Blurry ?,"Disappointed because it looked like someone had recorded the original with a cam corder and showed us the copy, was very bothersome that I couldn't get a clear picture unless they were outside in the sunshine. This seems true of most Canadian shows (I assume because of the fuzziness that it is indeed Canadian but could be wrong). And since when is finding food for a month old baby such a crisis ? They never say the mother couldn't breast feed but the baby didn't exactly need a ham sandwich, there had to be tons of baby formula in the town that since it was the only infant, both premix and powder. The story line isn't bad, and the writers hit the mark a couple times and for that I finished both seasons. Not the most enjoyable but with the other junk Netflix has been offering lately I have to say it was watchable. Just wish they demanded better quality, I watched it on a tv and two different devices so the blurriness wasn't my imagination."
Between,"Bad Scripts, Subpar Acting, and Lack of Focus","I will start off by saying that I did watch the entirety of the show, so it wasn't incredibly boring. The original premise of the show is totally up my alley. That said, it was far from good.

There are too many main characters all pulling the story in different directions that don't necessarily click well together. And on top of that, all of the characters are rather unlikable; I can't think of a single one that I had any sort of investment in. This is only made worse by the fact that the acting is AWFUL and they all have flat affect. Oh, our world as we know it is in ruins? Our parents and many others we're close to have just died? You wouldn't have any idea that was the case if you just watched snippet of the show since it got way too caught up in nonsensical drama while only occasionally revisiting the plot."
Between,YA sci-fi TV,"The town of Pretty Lake has a population of eight thousand. Something is killing anyone over 22. In a few days, the town is quarantined by the military and soon all the adults are dead. Wiley (Jennette McCurdy) is a pregnant teen. Melissa is her religious sister. Her friend Adam is the smart kid accepted into MIT. Chuck Lott is the entitled rich kid. He clashes with the Creeker brothers, Pat and troublemaker Ronnie. Gord signed up with the military but is left with little sister Frances after his grandfather's death. Mark is a prisoner who finds himself the sole survivor.

This is basically trying to be a YA sci-fi TV show. It's one way to get hot young teens into one spot. Like the others, the premise gets a bit wonky. The arbitrary age of twenty two seems way too arbitrary. Otherwise, there is a bit of YA fun with this weak Under the Dome premise. This Netflix show was able to get two short seasons. I doubt there are more coming. It kinda runs out of steam as it gets closer to the outside world."
Belmonte,,
Free Rein: Valentine's Day,,
Fauda,Changed my views on the conflict,"I am American. I am biased.

With that out of the way, I wanted to... no, felt that I HAD to write a review about Fauda. Being completely honest with myself, I can't review this show based on ""realism"" or the whether the portrayal of ideological differences are genuine or not; I'm not exposed to that on a daily basis like those in the Middle East are. What I can review is how this show changed my mind and opinion about the Israeli-Palestinian conflict and how it made me feel.

I went into this viewing with a prideful appreciation of Israel (I still have one) and expected to see an action-packed thriller about undercover operations. You do get that, don't get me wrong, but that's not the point of the show. What you get from this show is a very poignant lesson about the physical, emotional, spiritual, and ideological toll that is felt in the battle that this show is portraying. You get the sense that what you are viewing is real. The writers do a masterful job of convincing you to sympathize with even the most unwavering of Hamas supporters and warriors and with the Israelis tasked with hunting them down. You get a front row seat to the endless killing that is carried out by both sides for reasons that are not even clear to the triggermen. ""An eye for an eye"", to what end? There is no Hollywood romance sideplots, no flashy explosions or high speed car chases through oncoming traffic, only death and despair.

This show has been incredibly difficult for me to describe to my friends and family, and I can only tell them what it's about and why I believe it's not a biased depiction of the real war going on. But I can't describe how you feel watching this show. It's profound and eye opening. All I know is that we're all human, we all mourn the same way."
Fauda,"Action packed, but with characters that are three dimensional. Excellent.","I'm amazed at how the Israelis can make such high level series like this, dealing with such intense subjects relating to dealing with the Palestinians, but still manage to be fairly even-handed and treat both sides sympathetically - even terrorists. I think it's this that makes Fauda so good. Yes, you're on the side of the Israeli team - sort of their undercover SAS squad dealing with Palestinian terrorists - but you also see the other side's viewpoint. Fauda is violent and action-packed, but all the characters, on both sides, have depth and believability. Watched all three series in a couple of weeks. Well worth the time."
Fauda,Captivating,"I have never lived in the West Bank, and thus cannot speak to whether the script is as severely biased as some claim. What I do know is that among those who voice this particular criticism, there does appear to be roughly the same number of people who think it is demonizing the Palestinians as there are those thinking it's the Israelis that are getting the unfair treatment.

Why I don't believe it is possible to ever be completely unbiased, I do not get the sense that the show is trying to convince me one way or the other. This tale of ruthless killing and unending retribution does not, in my opinion, make any attempt at justification. I believe it a story, not primarily about the common Palestinian or Israeli, but about the combatants on both sides.

However, I can see how a passionate supporter of either side might find this show a bit unpalatable. Those who simply want their convictions justified can probably find something more to their liking elsewhere. Propaganda is easy to come by these days. The rest of us can enjoy this well made fiction, listen to the beautiful semitic languages and be captivated by the awesome culture and piety of these ancient civilizations.

I pray for lasting peace among all the seed of Abraham."
Fauda,The best Israeli series made until now.,"The best Israeli series made until now.

Surprisingly authentic, played out great, well filmed.

The highlight is a language, Arabic language, spoken language, music to the ear.

No language barriers ""gib AL hawia""(Bring your ID card).

Excellent playing actors.

Faithful to reality.

A Must see Series to Arabs and Israelis. Muslims and Jews.

For those who want to see and understand how a country forced to operate in an environment full of terror driven of national motivation.

And anyone who enjoys quality action series."
Fauda,"It grabs your attention, but it can make viewers hate Arabs or Israelis even more.","I just finished watching season 3, and in short, it is a good series that depict the life in both Israel and Palestine, like what they eat, their culture and traditions. So in the beginning, you feel hopeful that Israelis want to learn from Arabs and vice versa, but then, the series become very cyinical, when in fact the only reason they ""learn each other language and culture"" is to creates pain and sorrow.

I wanted to root for the Shin Bet team headed by Doron, but I couldn't. The lack of morals and restraint when inmocent Palestinians are involved, just show how imbalanced this war is. They have no policy of taking prisoners. They simply shoot to kill, even enemies that already surrendered.

Also, they recruit informanta and collaborators among Palestinians, who endanger themselves to help Israelis, but Israel never helps or rescues them, so normally they end up dead.

And another irony, is that the more terrorist they kill, the more replacements they create, because all the orphans, siblings that become destitute and homeless (it shows Israel blowing up houses of innocent people), so in the end offering their life to Hamas is the only resource left.

The show missed an opportunity to show how to de escalate the conflict. In the end, it jsut fuels more hate and sectarianism"
Fauda,An impressive Israeli thriller series,"This Israeli series is centred on a counter-terrorist squad working to stop Hamas terrorists operating in the West Bank. This involves them frequently going undercover into situations where they must pass as Palestinian; the slightest mistake will put them in grave danger. In the opening episode we are introduced to Doron Kavillio, a retired member of the team who is asked to help when a terrorist leader who was thought dead re-emerges. Soon he is back in this deadly world. Their first operation goes wrong; the target is wounded but escapes and his innocent brother is killed. This leads to tensions rising and revenge attacks. While this storyline is wrapped up in the first season a new terrorist leader emerges in the second so it is effectively a continuation of the same story. The third season sees operations against another terrorist which leads to the kidnapping of two young Israelis. They are taken to the Gaza Strip... a location far more dangerous than the West Bank.

I really enjoyed this series; I can't comment on its actual authenticity but it certainly felt real. We observe characters on both sides of the divide and while it is clear that Doron and his team are the 'good guys' there are plenty of sympathetic Palestinian characters, and the Israeli's actions aren't always what one would call moral. There is plenty of tension in every episode and early on it becomes clear that just because somebody is set up as a main character doesn't mean they can't get killed. The cast does an impressive job bringing their characters to life although as I relied on subtitles I can't comment on the quality of accents or Arabic spoken by the team... something that would need to be near perfect in reality. Overall I'd certainly recommend this to fans of the genre.

These comments are based on watching the series in Hebrew/Arabic with English subtitles."
Fauda,Intense action drama that will blow you away,"Fauda is a very intense and rough show about the Israeli - Palestinian conflict. No side is a saint or hero. All means and methods are used from both sides. Sometimes with success and sometimes big failure. Terrorism, revenge, fight for injustice, all causes are there.

The show is very well produced with a nerve and authentic feel that is not present in similar US productions.

The characters are strong and very well performed by actors and actresses, unknown to me but nevertheless stellar performances.

Key character is Doron, an undercover Israeli agent that is both prudent privately and ruthless as a professional. But he is often held back by his own emotional turmoil, impulsively guided by his natural instincts and careless maneuvers.

Also the acting and development of the character Walid, on the Palestinian side, is absolutely splendid.

The action is constantly there and it is impossible to predict what is going to happen next. This really brings an intensity and always keeping you on the edge. Still it feels natural and not overdone.

The show has been critisized for being Isreeli propaganda. It is an Israeli production so it might be a small bias here, but still there are good people and bad people on both sides. And both sides can be totally ruthless without any sense of moral and ethics. So all in all the show is a great two-sided portrait of this ongoing conflict. It is very intense and unique because you see both sides of the conflict.

A very refreshing alternative to traditional US action productions. Don't miss Fauda!"
