title,title_comment,comment
Manifest,Looked promising but bad acting and bad scenario,"What started interesting quickly became very boring. Mystery is one of my favorite genre of series and that's what made it appealing to me. The first episode started promising even though I already had my doubts after some bad acting and annoying characters. I gave it a shot anyway, until episode four, and then I couldn't take it anymore. It's just isn't quality and that is required nowadays when you see all the great shows there are. I'm not going to continue losing my time on this one. I'm normally not a quitter but in this case I surrender and move on to something better."
The (Silent) War,,
Mumbai Delhi Mumbai,,
Formula 1: Drive to Survive,,
Wakfu,,
Motu Patlu in Dragon World,,
Dating Around,Good for binge watching,"Looks like all dates are scripted,didn't liked Sarah lol. But beautifully filmed,thats a big plus,doesn't look like others reality shows."
Dating Around,The Bachelor/ette,"This is like one season of The Bachelor in every epsiode. Nicely done, includes characters for everyone I think. Very down to earth and if your are into that you might like this mini series."
Dating Around,Reality dating show with a semblance of reality,"Dating Around is a reality show that tries to do something truly novel--imitate and capture reality. In the show, a random person goes on five blind dates in the same locations, and gets to choose one at the end to go on a second date. The dates are spliced together for the audience into a montage, so we literally get to see all five dates happen more or less simultaneously, and suspense builds as we wonder who the person will choose. The final scene is the person meeting up with their choice for the second date.

The premise is pretty simple, and seems even a bit old-fashioned, harkening back to shows like the Dating Game, where contestants get to spend a little time with multiple potential matches and then select their favorite. I like it better than ""reality"" shows that seem to exist in completely unreal situations--like Too Hot to Handle or Love is Blind--it actually feels like we are watching a real date. Contestants have claimed that the show is not scripted, that beyond choosing the potential matches the producers did not really know what they would end up with. I have often wondered what an artful reality show would be like, and this strikes me as a good possibility--a show that actually tries to capture real situations for the purpose of entertainment or general interest. This show does exactly that, and it is indeed very satisfying when the contestants do sometimes find real connections."
Dating Around,Great Value Bachelor,Comentario no disponible
Dating Around,Left me wanting more!,"Loved this show. Uniquely different. I'm not going to overthink it or micro analyze it. Bottom line: I found it refreshing and it entertained me. Period. End of story! ""Netflix, if you're listening, DO MORE EPISODES!""."
Dating Around,"So simple, it's good","Trashy reality TV that doesn't pretend to be something it's not. Extremely well edited, with a few warm and fuzzy moments mixed in (as long as you're not currently heartbroken or desperately dating). If you're confidently single, there are some decent one-liners coming your way. But good to pair some wine, junk food and absent-mindedly playing on your iPad."
Dating Around,It's all FAKE,"No one else notice the background/extras never change? This guy would be, not only extremely full from all the food but DRUNK. All these dates and the people sitting behind them NEVER change??? Yet it shows him leave with every date. The show isn't set up like a round robin, he meets them at the bar, has dinner, then walks them home... YET the next date has the same diners in the background."
Dating Around,Honestly,I usually can't stomach this sort of program but I was really pleasantly surprised. While some of it definitely feels scripted I got a much more genuine feeling and actually enjoyed the dialogue between dates. I especially enjoyed the two LGBTQ episodes and the episode with the older folks. All actually left me smiling. Wound up watching the whole season in one sitting. Netflix keeps on pleasantly surprising.
Dating Around,Interesting. Avoid Sarah episode at all costs.,Comentario no disponible
Dating Around,Beautifully Shot,"On the surface, this is another ridiculous dating show.. but it's shot beautifully like a movie - and really, this is a case study of the different types of people in New York, from the really annoying rats to charming nice folks.

Reality shows are never ""real"" and I think this show recognizes that and just presents the multiple dates in a cohesive way for storytelling."
Dating Around,Painfully awkward,"Thanks Netflix. Just when my faith in humanity was slowly being restored you drop this on me and completely shatter it. A collection of vain, vapid idiots can be ok in a movie when it has a point, but like all reality TV they aren't in on the joke and therefore become unbearable. A good litmus test on whether to go running in the other direction from a new acquaintance is if they would do a show like this. Truly dreadful"
Dating Around,Boring,"I don't like the format of this show, where they just focus on one person dating lots of others. It makes it seem fake and hard to root for anyone in particular. I feel sorry for the dates who have to try so hard to compete with each other. It feels like a meat market. But what makes it really boring is that we never get any feedback on what the characters are thinking. In First Date we get regular checkins to know their thoughts, which is the really interesting part.

You are left puzzled at the end as to why the protagonist chose the one they did. Admittedly I only watched two episodes. That was enough for me as it was too much of a yawnfest."
Dating Around,Season 2: LA !!,"Whether this is real or not ( and some of it feels scripted, but could be coached like the bachelor is) it is edited and pieced together nicely. To me it serves as a quick how to of dating for the inexperienced or unseasoned. I would like to be first in line to audition for season 2, ( I did audition for the Bachelor) and it should obviously be set in Los Angeles. There's lots of real estate agents and entrepreneurs here too 😂."
Dating Around,The fakest of fakes,"The fun part is how fake it all is. But like small movies, it's well produced and filmed. But man it's fake."
Dating Around,It felt like eavesdropping,Comentario no disponible
Dating Around,Unwatchable Nonsense,"I wanted to like this show, I really did, as there are far too few dating and relationships ""reality TV"" shows on tv any more. They're cheap to produce, and the Bachelor makes a mint for ABC, but for some reason no other network can make a decent dating TV show.

I sat down to watch this TV program on Netflix with my wonderful wife and within seconds we knew it was a dog. The show just consists of these wild disconnected scenes lasting 2-3 seconds just jumping back and forth between scenes that aren't related to anything. Now I get that we live in an ADD society and thinking coherently is not a good thing, but OMFG this show takes it too far. It just presents gibberish of all these cut scenes and all the women are going crazy over one guy whom we know nothing about and doesn't seem very likable to begin with. He just stands around smirking at women as if he's God's Gift to All Women, and of course they all fall all over him, yet we just see once super-short cut scene after another, and nothing makes any sense.

It would be a thousand times better if they just let this super-lucky guy whom Netflix adores for some reason just date each woman so we can see what he's like or not like and what the people actually do or say.

Horrible waste of time and production. For the cost put into this, we could have had ten better dating shows with real people you might care something about."
Dating Around,HOLY CRINGE!!!,"Oh my god, I normally don't write reviews but this is the cringiest show I've ever seen in my life. If you're a fan of dying inside from sheer cringe then you might enjoy it but otherwise just be ready to feel incredibly awkward for other people!!! Holy crow!"
Dating Around,Really refreshing to see this sort of dating show,Comentario no disponible
Dating Around,Not reality-tv,I could have liked it if it wasn't fake. The extras in the background are always the same no matter the date. I was disappointed.
Dating Around,"Fun show, I was surprised",Comentario no disponible
Dating Around,Not a terrible show for a reality based show.,Comentario no disponible
Dating Around,A Crying Shame,"The first season was great and filled with interesting daters. The dates were so genuine that I often felt like a fly in the wall. It is truly unfortunate how this show totally lost my interest with the introduction of Season 2. I'm a lover of reality T.V., but not when it's contrived, scripted, and totally fake. I hope they will bring back the format of the first season; otherwise, I will no longer be watching."
Dating Around,Exceptionally edited,"This show isn't fake. People are just not aware that editing exists. The leads are wearing the same outfit as they go on one date each night to give the illusion they are dating back-to-back. I wish people didn't give this show a 1/10 just because they are not knowledgeable enough about cinema.

As much as I am a big movie critic in my circle of friends, I rarely review anything online. I had to drop a review after seeing it was underrated. This is the best dating reality series I've seen, and I've been on a kick of watching mostly dating shows so I think I have some insight here.

They chose to never break the fourth wall in this show, ei, the cast doesn't look direct at the camera, or speak to the camera about their experience. I love this. It gives more time to watch the people interact, and I never felt spoon fed information. The editing overall is exceptional.

Very diverse cast. Straight, bisexual, and gay/lesbian people. No race, gender, or sexuality appears favoured, which is extremely refreshing.

They overlap the editing of the conversations in a way that feels cinematic and natural, which is not easy to do. GREAT SHOW."
Dating Around,Another Cooked 'Reality' Show,"It won't matter to people that are into this genre because they don't want anything that's real. They do a good job of making it seem like it's real but it doesn't take long to see that it's very contrived and manufactured. What WOULD make this show good is having a dog shock collar on some of the girls - so that everytime they say 'like'.... SHOCK! It's almost impossible to listen to some of them. Funny enough, the only girl that doesn't sound like this is the Columbian. You can count on people NOT from America to sound like they have a better grasp of speaking the language. And the monotone. The dude in the first episode sounds like he has been drained of all energy. I'm sure this show will do fine because there is an endless audience for fake reality shows."
Dating Around,Needs more reality,"I usually like reality tv that's a little nuanced, and if you're like me, don't watch this show. What this show lacked in originality, however, it made up for in quality of the filming, soundtrack and good storytelling. Unfortunately, the content is incredibly flat, cliché and yawn inducing. I stopped watching only after Episode 3 because everyone in the show is really the same person. Not enough personality for it to be interesting. If they'd chosen more interesting, real people, and not just based it off looks, they'd definitely have a show. But I get the feeling this show is focused on the superficial."
Rebecca,,
Semi Sweet,,
Word Party,,
David,,
How to Change Your Mind,,
Mohamed Hussein,,
Green Door,,
A Go! Go! Cory Carson Christmas,,
One-Punch Man,Completely Hilarious and Full of Quality,"One Punch Man is one of the funniest and most entertaining anime series I've ever watched in my entire life. Even though it is a newly started anime, the first episode was highly anticipated throughout the anime community, and it was definitely golden in my eyes, with high quality animations and a hilarious story line. The main character, his enemies and the life he lives is a complete mockery of other popular anime plots, both from recent and present anime's. The lines and the dialogs in the episodes are full of puns and jokes, with a satiric sense of comedy injected into them. I highly recommend that you watch this anime, as it will definitely at least bring a smile to your face, and you won't regret the time you spent to watch it."
One-Punch Man,Interesting Plot. Likable Characters. Amazing Animation!,"One Punch Man follows a hero that can end all of his fights with one punch, and that makes him so frustrated. Now you might be thinking, what's so interesting about that? Don't you want to see the hero struggling to kill his enemy? Well not this time. Here, you will see a super-overpowered hero struggling to find a stronger enemy, struggling to feel the thrill and adrenaline of the fights he once felt when he was weak. Was his training to become strong not worth it after all?

This anime is so random so the plot is unpredictable, in good ways. The animation and the fight scenes are SUPERB! It has the best fight scenes I have ever seen in all of the animes I have ever watched. Go ahead and watch it! It will be worth your time."
One-Punch Man,Definitely a must-watch anime,"I didn't know about the anime when its manga existed but many people told me that ""this thing is brilliant you gotta read it"" and I was like ""meh"" and didn't bother much. However, recently I saw that the show is being animated and 6 episodes were released and I just wanted to give it a shot. And I was like.. Boom! Absolutely blown away with the first episode and watched all 6 episodes without a break and I can say this is currently the best anime out there you can watch.

The story is about a bald superhero defeating every bad-ass enemy in his way with a single blow. The animation is spectacular(better than any anime made IMO), the jokes and puns are hilarious, most importantly the plot and pacing of the story is so fast and there are definitely zero windy/exaggerated moments scenes. So, every tiny bit of second you watch has a value and NEVER boring since they packed 22 manga episodes into 6 anime episodes so far. I watched over a hundred anime but this is the first one making me impatiently wait for Sundays. Just go and watch it, NOW!"
One-Punch Man,One Punch Man a must watch,"This anime which has released a few weeks ago is a masterpiece created by renown anime producer, Madhouse. It sat ires classical anime genre making it an extremely hilarious show which will bring many grins to those who have already watch other anime.

Perhaps the most notable accomplishment of this anime so far is the main hero Saitama who through his plain bald appearance makes us rejoice as he reveals tiny fractions of his power against formidable foes. Combine this with an epic soundtrack, amazingly drawn fight scenes and the badassery that it Saitama you get yourself an awesome anime."
One-Punch Man,Absolutely think one punch man is excellent,"Honestly when I first heard of this anime, it was shown as a ""ok"" meme gif on Facebook and made me fall in love with the show as well as its main characters. I like how Saitama is this laid back hero but at the same time, does his best to be badass and save the world. I even like his robot companion Genos, he's also likeable too and actually kind of sweet for a tough ass looking hero himself. As well as that, he cares about Saitama and that really stands out with the show!

Love the humour, the characters and its on going storyline. I'm even looking forward to season 2 and hopefully it's good as its original first season!"
One-Punch Man,A sparkle of sure brilliance,"This series has blown me away within the first 3 episodes, it's hilarious, the action is great, the characters are interesting and not to mention its original design. The main thing that i love about this Anime is the potential it has to be something amazing due to the Manga being so excellently written. Its been a long time since i've seen an Anime that has peaked my interest so much, if you are a fan of Anime you will not be disappointed! Saitama (the main protagonist) is hilarious. Anime seems to have peaked recently due to the standard being set by shows such as Attack on Titan and I believe this show will set a new standard for Animes similar to its genre."
One-Punch Man,One-Punch Dude,"A new perspective in the Japanese Anime. No mainstream characters, not a cliché story or plot, it has a great potential in becoming even better, personally I didn't read the manga(the comic) and in my opinion this anime show is really watchable and I recommend it to everyone no parental advisory, call them even and watch it together.

Saitama is very interesting character you'll never know what he is going to do next or when is he going to punch the opposer.

Don't hesitate and start watch this great show you won't be disappointed, and you'll thank anyone and everyone who made you watch it."
One-Punch Man,First episode and I already love it,"I saw this anime online once and I finally took the time to watch it. Needless to say, the first few episodes are none less than EXCELLENT! It's action packed, funny, has just the right amount of hot people for the classic anime needs. As soon as I watched the first episode I found myself watching all of them and telling all my friends to watch it; it's so amazing, something to be put to the top, next to Death Note or Fullmetal Alchemist, or Dragon Ball Z. Definitely my favorite anime currently. There's not that much to say except that it's definitely a comedy, you'll definitely laugh or have a good chuckle. It is very gory however, not that suitable for younger anime fans. Though if you've watched Neon Genesis Evangelion or Future Diary, this show is most likely in your range of comfort and you'll most likely enjoy this anime as much as I have. Again, great anime so far."
One-Punch Man,Review,"This show is one of the best shows I've seen in the anime section. This is a personal opinion but let me tell you why I have it. This show is different than most mainstream anime, it is unique and funny, it will make you laugh every single episode and you will not get bored of it. Moreover, it brings a different type of storyline plus there are next to no anime clichés. The show is smoothly animated and the voice acting is great, at least in my opinion. I have read the manga (aka the comic) and I know what the whole show is about. There will be many more episodes to come if they plan on following the manga. I would recommend this show to every person of every age. The only reason why I wanted to give it 9/10 initially is because the episodes are pretty short. Besides that, it's amazing, a must watch."
One-Punch Man,Reasons to watch OPM,Comentario no disponible
One-Punch Man,Blown away - Like Saitama the anime itself has no limit's to its awesomeness!,"I am truly tempted to give One punch man a 10 but in my opinion there is no perfection. There is near perfection and one punch man is that.

The first episode that i saw, i laughed so hard that i almost fell off my chair. As it progresses to the next episodes they try to combine the comedic and the seriousness of the story together, and they manage to do that. I feel like that the writers are truly doing this with a feeling of passion and next to it they enjoy the absurd fighting sequences.

Opinion on the last two episodes of season 1:

My thoughts: The amount of awesomeness put in this two episodes is beyond imagination. It's just incredible how they build up the climax to the end and to show the endless powers Saitama has. Although it's a parody it doesn't stop me as a viewer to enjoy the anime and accept it as part of something great. When i say something great, i mean putting it next dragon ball, and other incredible animes. It's obvious to the rational thinker that a lot of elements like the characters design (boros etc) are similar to Dragon ball, and that it's influenced by them.

BUT what makes it so different one might ask himself: Just by observing the amount of details put in to the fighting sequences will tell you that 'one punch man' is a serious anime (in some ways). Dragon ball is nostalgic and has a great history and character development behind its series and one punch man will have to gain more years in order to obtain the status DB has. What i'm trying to say is that the detail put in to the fighting scenes in one punch man are far beyond what other anime have achieved or tried to... It's a masterpiece in way... And that's what gave this anime a 9 out of 10.

He destroys all of his enemies with one punch and mocks them like they were nothing. But it still does not get boring and that's the reason why this anime is a great success. Make the details look sublime and the fighting sequences beyond comprehention, mix it with a flavor of humor/comedy and you've got in my eyes the perfect anime (action fans). Just take a good look at the episode where Saitama fights Genos and you'll get the perfect picture on why this anime is amazing (there are youtube videos with that scene).

It even got me to search some more info about this anime on the internet. There are youtube videos and articles about the origin of one punch man. It's interesting to take a look.

I hope this show keeps up the quality as it is and i can't wait for more! ----> after watching the last two episodes i can only imagine where it is headed. This anime has proved (after this season) that it will not fail to entertain it's anime loving fans!"
One-Punch Man,First Season Is a Masterpiece,Comentario no disponible
One-Punch Man,A must watch !,"A definite must watch title of 2015. I was never into animes but one day my friend came over and after some chilling around he told me about OPM. I was skeptic a lot but I said OK, lets watch it . ( 2 eps were out ) and in no time we finished them and I was left in wanting more of Saitama...

So it saddens me that as of today 21th of December the last episode of the first season released and now we are left with this question: will there be a season 2 ? Murata ( the artist ) said he will do anything in his power to force out a season 2. We are left only to hope.

So take my advice and give it a go !"
One-Punch Man,Epic,One Punch Man has the perfect balance between powerful planet bursting action scenes and a chilled main character that doesn't seem to bother about anything going on. The animation of the first season is top notch the way the images display the impact and speed of the fights is just mind blowing and a must watch for every animation lover. Also there's this great humor and perfect timing that makes One Punch Man almost a parody for so many other Anime shows. When Son Goku's gotta train his butt off to defeat his enemies Saitama is already over this point. He just needs one punch to blow away whatever's standing in his way. This idea is just brilliant to me and works surprisingly well. Watch this show you won't regret it.
One-Punch Man,"Great Anime, But Greater Manga","Personally this is my favorite anime of Fall.

A must watch anime

I can't wait for that ""Prophecy"" fight in the future.

I really hope Madhouse gets to it.

(Update - Yup Madhouse get it right!!! Yes! Yes!Yes!)

Madhouse has done justice to this anime by following 100% from manga..

The fighting is awesome, the art is good and the soundtrack is superb..!!!

For me personally I would say the art was better in manga, however it is understandable since putting it into animation it selves required a lot of workforce.

Great job Madhouse.!!

I am surely gonna get the set of DVD's and Bluray as my collection."
One-Punch Man,Just AWESOME!!!,Comentario no disponible
One-Punch Man,Thoughts on the first two seasons,"The first season was excellent, with very great animation and impressive action sequences, being an amusing parody of action anime shows and the superhero genre.

The second season, while not as good as the first, was still very entertaining to watch, even if the plot was a little bit more conventional. (With the addition of the typical ""rival"" character, though there were a couple of interesting aspects in his backstory)

My vote vote for the first season is 9/10.

My vote for the second is 8/10."
One-Punch Man,Best New Show I've Seen This Year,"Last week I didn't know this show even existed and now I am telling all of my friends to watch it. I can't recommend this show enough. I can't say that I watch much anime, as I have only watched 2 anime series (Full Metal Alchemist and Death Note) in my whole life. So when my partner put on One Punch Man for the first time I was not convinced that it would be something I would enjoy. I was delightfully surprised within the first 5 minutes of the first episode. This show is full of dark comedy and satire which makes it really easy to watch. The story is fast paced and doesn't allow much room for filler. The jokes are well constructed and delivered perfectly. Definitely a must watch!"
One-Punch Man,"The anime to defeat all anime, is here!",Comentario no disponible
One-Punch Man,"There is no such thing as perfection, but there is such a thing as legendary",Comentario no disponible
One-Punch Man,The Awaited Equivalent of the Dragon Ball Z Series,"This is a masterpiece (till episode 09), for a guy who has watched superhero movies his entire life, 90% have the same concept of justice and other ideals however this, this is new. This is different, and this is good. I hope they continue how they are going and not spoil the series. It basically focuses on justice in the modern era, the characters are lovable, especially the protagonist Saitama. The best thing about this character is not that he is overpowered but the fact that he is entirely different and a lot practical superhero. Even in DBZ series the only practical guy I felt was Vegeta and that's why he is my favorite. The pattern of following ideals in superhero movies has not changed much and basically our entertainment focuses on the character, here the entire perspective of justice has changed."
One-Punch Man,Good Comedy but feels like a waste,"Has some funny jokes, but overall feels kind of tragic because the world building we see go on is pointless since everything is a joke. Why should I learn about the threat levels or heroes it's just a joke. If this was more serious I would've loved it because it sets up an awesome world with creative heroes. Have fun with it but just know you're going to be sad thinking about how good this show would be in a more serious setting."
One-Punch Man,"Imagine Deadpool, but manga version","Imagine Deadpool, but manga version. The de facto superhero parody series of this decade. Brilliant, impressive, and hilarious in every respect. For a series all about an overpowered protagonist, it got my heart pumping and emotionally invested. Also, Tatsumaki is a loli goddess."
One-Punch Man,Great,"Based on the manga of the same name created by One, One-Punch Man follows Saitama, a super hero whose incredible strength allows him to defeat all enemies in a single punch. Definitely a farce of the entire anime superhero / fighting genre, the plot lines and humour are superb for what it is, if you're already a fan of these style fighter anime then you should find this quite funny. Netflix is currently carrying the first season, but you'll need Tubi or another service to get the latest season 2 which I just finished up. Unfortunately a new director and animation studio took over for the second season, and while its still quite good, it doesn't near live up to the quality of the first. The first season of One-Punch Man is in my opinion some of the highest quality animation in the last decade, and I could not recommend it more."
One-Punch Man,Hilariously good,Comentario no disponible
DEATH NOTE,I'm glad Death Note was my first anime.,Comentario no disponible
DEATH NOTE,"Brilliant first half, and the rest of it was just okay.",Comentario no disponible
DEATH NOTE,Masterpiece but latter half ruined the series slightly,"I will be short, the series is a gem: character buildup, screenwriting, tension, drama, art, cinematography, everything. Truly captivating story...

...until (without spoiling it) the main story arc ends quite anticlimactically and new subplot begins with new characters in the primal focus. The latter half takes away a hint of brilliance from rest of the story.

Still I would recommend it!"
DEATH NOTE,"Clever, Slick, and Suspenseful","This is anime at its best. I'm fairly new to the world of anime, but I have to say from what I've seen that Death Note goes above and beyond your typical run-of-the-mill action based anime. Whereas a lot of anime strategically relies on action packed battles and fights, Death Note is a refreshing change of pace. It's slick, clever, and witty with the eccentric ""L"" heading the investigation. It's a constant game of cat and mouse as the lead investigator and the suspected ""Kira"" or ""Killer"" always seem to be one step ahead of one another. The two brilliant minds constantly outwit each other. The plot is complex but easily laid out for you and the story is remarkably intelligent and inventive. All the while you're watching you think, ""Wow, this can't possibly get any deeper,"" but each new episode proves you wrong. What I like the most is that this is very, very complex material but it's flawlessly and easily presented so each new development in the case comes as an excited shock.

This is great stuff and I would definitely recommend it to anyone who might be looking for a change of pace in anime. It's not for everyone, of course since it's more of an intellectual thriller and not so much an action fantasy, but anyone who can appreciate the mental challenge of following along with this suspenseful battle of wits will be in heaven with Death Note."
DEATH NOTE,Genius,The first 25 episodes of Death Note are simply insane. The mental fight between L and Yagame Light is something I've never seen before in that intensity. They are both such great characters so if either of them wins you will be sad for the other one. The last 12 episodes were still pretty good but just not at the same level as before. But the ending was really great again and a worthy one.
DEATH NOTE,Rush!,"After watching the first six episodes, I find that the story line is very well though out. Unlike many series, Death Note has a way of keeping ahead of the watcher, and one can never predict what is about to happen.

The series is obviously dark. One of the things that I find interesting about Death Note that the protagonist isn't the good guy, like that of the stereotypical protagonist. The fact that this series goes morally were few others will go is definitely one of the reasons I find this series to be so enticing.

I'm definitely hooked!"
DEATH NOTE,The second half of the series ruined a masterpiece,Comentario no disponible
DEATH NOTE,My goodness,This is good. I don't watch anime. I watched all of this. It is very good.
DEATH NOTE,let them eat cake!,"From the pages of the manga to the silver screen and then to the small screen. Manga = breathtaking, Film = groundbreaking, Anime = phenomenal.

Death Note the anime is one of the best animes to come out for a very long time. The storyline is amazing but not complicated or cliché. Like the film and manga, it depicts the cat and mouse hunt between L and Light on who will uncover one another's identity.

Death Note is a cake; everything good about a cake; and therefore people should see this landmark. Overall, Death Note will remain a classic forever... if the Americans don't remake and ruin it!!!

10/10"
DEATH NOTE,This show is Wonderful!,"This show just keeps getting better and better! Every episode has a new twist, and is never the same as the last! It will keep you on the edge of your seat, and you will watch it again and again! The story is centered around a young man, Yagami Raito/Light who finds a ""Death Note"". I won't tell you anymore about this ""Death Note"" (as that would spoil it). With this ""Death Note"" he sets about ridding the world of evil and creating a ""Utopia"", with himself as the new god. Filled with interesting characters, lots of intelligent dialouge and exiting plot twists, this show is definitely on my top 10! I would Highly recommend it to anyone, those who enjoy crime/psychological/dark themes."
DEATH NOTE,Incredible until it Wasn't,"Death Note was a stellar TV Show and on its way to being one of my favorite animated TV Shows. With its incredible concept, interesting villainous protagonists and an antithesis to the protagonist that complimented his genius perfectly. The formula was great with the exception of episodes 18-22 which features our protagonists cunning on a boring way that leads to a lackluster payoff. After this however. Episodes 23, 24 and 25 are phenomenal works of art. This is where the series goes from Incredible to incredibly mediocre. With the exception of the last 3 episodes of the show, there is no right for any of the episodes after episode 25 to exist. The show went from having me completely invested to it feeling like a chore to finish, which is a shame because of how great the last 3 episodes actually were. They introduce new antagonists that are literally the exact same thing as the last one we had, except much worse and no fun at all to watch. I was frustrated with these new characters and their placement in the show. In my opinion Death Note should have ended at episode 25 then it would have been a nearly perfect anime."
DEATH NOTE,"Starts out very strong, but....",Comentario no disponible
DEATH NOTE,Two thumbs up!,"This manga is exceptional: smart, captivating and suspenseful. The script is up to the drawings: astonishing and entertaining. I loved it!"
DEATH NOTE,Started out well but then staggered,"I am glad to see that despite the average of 9.0 from numerous voters... there are still many people here who can look at this anime series from an objective point of view and openly state its flaws.

No need for me to go into details or spoilers at all. I've seen about every Death Note there is to see (aside from the 2017 American series which I refuse to watch just on principle). Like many here I understand the Death Note concept and found the original move to be a masterpiece.

But this anime... it was like packing a 2 hour movie into a 14 hour slow-motion treadmill. As pointed out by several others-- plot concepts were repeated, concepts thrown in and then ignored, and by the 20th episode I was feeling like Ryuk... bored bored bored. Although well-presented, this felt like nothing more than someone trying to drag out the original story lines to as many episodes as they could possibly milk. But the cow ran dry long before the series ended.

Filled with gaping plot holes, lack of logic, areas of ridiculous complexity and jump-the-shark ""logic""... this felt like an old Charlie Chan movie mystery where one person says ""I have won because"" and the other person says ""Except I foresaw that and"" and then the first person says ""But I knew you foresaw it so I"" and then the second person... well, you get the idea. Savvy viewers can only handle so much of that stuff before they start thinking ""seriously?"".

The gore in the very final episode was unprecedented in the series, gratuitous and totally unnecessary to ending the story. There was a strong feeling of anti-climax pretty much through the entire last half of the series (if not before). I started questioning where they were going somewhere after the 10th episode. At the 20th episode I was asking ""how long are they going to drag this on?"". By the time we got to episode 30 I had given up all hope and watched the rest on sheer ""closure"" factor-- let's get this watched and over with.

One major mistake in production which I don't understand (probably had something to do with legal rights) was the change in the theme song about halfway through. They went from a barely-tolerable beginning and end song to a total-trash, super-heavy-metal theme song that sounded like it came out of some stoner's garage band. If the purpose of that ""music"" was to convince us there are insane people in the world... it was a total success. I like just about all kinds of music, but that second theme song was a loser in both concept and performance and did nothing to support the series. It turned Death Note into Dead Note and was a terrible choice for theme music.

One scene especially (no spoilers) where someone was going to murder two people in cold blood to eliminate Kira-- all I can say is the writers must have been smoking weed when they came up with that lame concept. That didn't make any sense from any viewpoint, and certainly was not Death Note. They had a shark jump the shark on that one.

In the end the series was way too long, too contrived in plot, and had too many unbelievable points and logic flaws to stand up to examination. No matter how much someone may have enjoyed the original Death Note movie, if viewed honestly this anime just doesn't stand up to the standards of good anime or the Death Note concept either one. I'm a great fan of the original 2006 movie... but I was yawning 2/3 of the way through this series. The story line was forced and mediocre at best. As I've stated with a couple of other Death Note wannabe's... we don't need yet another Death Note; the original was just fine."
DEATH NOTE,A Captivating and Unique Anime,"I have seen many anime but few compare to Death Note. It provides it's viewers with incredible characters, a deep storyline, and view of how power can corrupt. The focus of the story is on Yagami Light, a college student who is feed-up with what he considers a rotting world. He soon finds a notebook named ""Death Note."" The instructions state that any human whose name is written in the Death Note will die as long as the person who writes the victim's name has the victim's face in mind at that time. While Light considers it to be a foolish prank, his curiosity gets the best of him. Upon learning that the Death Note is real, Light realizes he has the chance to rid the world of crime and create a new world over which he reigns supreme. The story of Death Note follows Light as he tries to create his new world, and the forces that try to stop him. Perhaps one of the most interesting elements of the series is that the main character is neither a hero or an anti-hero but instead an anti-villain. This an excellent series that is guaranteed to leave viewers in awe."
DEATH NOTE,"Brilliant start, weak finish, but still great show","No spoilers... This show has a great starting foothold. The mixing between mythical fantasy world of god of death and police detective story line is brilliant, just works brilliantly. But as the story grows the details on how things work out gets blurry and un logical character decision making happens more and more often But overall very enjoyable despite the weak finish, and oddly i am hoping there is a death note 2"
DEATH NOTE,"Well Written, Masterful Anime","I have to say two things turned me off. First is the idiot reviewer on the front page who feels the need to use 70% of his review(even titled it ""Eat Your Heart Out Naruto""-really subtle) to bash Naruto like some insecure 12 year old spoiled brat fan boy. Pathetic. The second was that it sounded like some Gothic action anime from others. However when I finally saw it I thought, meh, okay. However as it went on I got more and more drawn in.

The plot is simple enough to start:successful and brilliant student Light stumbles upon the Death Note, which will kill anyone who's name he writes down provided it's their real name and he knows his face. He experiments with it and sees that it's real. He plays with the other rules all the while killing other criminals and meeting up with the shinigami who wrote the death note. The deaths of these criminals does not go unnoticed as the renound and mysterious detective El is trying to discover who Light, under the name Kira, is. Whoever finds the other's identity first will win in this power struggle.

Like I said, the first episode is interesting enough. The story however develops and becomes better and more complex as it goes on. The moral ambiguity of the anime gives it a unique feel among others of it's kind. I was shocked to see a show like this under Shounen jump which usually host anime that combine strong actions scenes with a complex plot and character development. What we have here instead is an anime that dosen't have adrenaline pumping action scenes advancing the plot(not that there's anything wrong with that, in fact I enjoy that as well) but the proverbial chess game between Light and the police as Light becomes well aware the police are after him as he does everything possible to hide himself all the while continuing to do away with criminals at his whim.

Ryuk, the shinigami who follows Light, actually provies some of the comic relief of the show believe it or not. He's not over the top goofy by any means however if there's any laughs to be derived, it's usually from him.

Even if you're not a fan of Shounen Jump anime, you should give Death Note a try. It easily rivals the majority of thriller films. It is well worth your time."
DEATH NOTE,"A must see for anyone, don't even need too like anime to love this!!!","I watched one episode and thought the first episode wasn't pretty good, but when i started too watch(watching episode 11 now) i started too love it, its genius and the guy who made this movie got too be one of the smartest filmmaker ever, The animation is one of the best, the story is smart, deep and exemplary written , the characters are interesting, i can gladly say i haven't found one error in this series, so even if you don't watch much anime i just recommend you too watch this and i can swear that you will like it, i think this is as good as elfen lied(or even better). The story is about a guy named light who is top-student and smartest guy in school(without being a geek), one day some kind of diary named ''death note'' falls down from the sky and he picks it up, and then the story begins.. a must see for everyone!!!

10/10"
DEATH NOTE,"The L saga is superb, the ending half weak",Comentario no disponible
